movie_id,person_id,person_name,character_name,cast_order
43612,30641,Eddy Mitchell,Gérard 'Gégé' Tilier,1
43612,20851,Sabine Azéma,Nicole Bergeade,2
43612,2744,Carmen Maura,Dolores Thivart,3
43612,77929,François Morel,Pouillaud,4
51352,11181,Kenneth Branagh,Narration (voice),1
51352,515,Glenn Close,Diary Readings (voice),2
16934,81023,Tobias Arnold,Young Graham,0
16934,53367,Ruth Sheen,Molly,1
16934,81024,Roger Lloyd Pack,Fred,2
16934,5312,Hugh O'Conor,Graham Young,3
16934,81025,Norman Caro,Mr. Goez,4
10324,520,Sarah Jessica Parker,Lucy,0
10324,5590,Elle Macpherson,Jane,1
10324,1245,Scarlett Johansson,Emily,3
10324,68185,Eric Schaeffer,Joe,4
10324,68186,Dominic Chianese,Al,5
78406,1271,Andy García,Ruben Martinez / Robby Martin,0
78406,1903,Alan Arkin,Lou Perilli,1
78406,10768,Rachel Ticotin,Laura,2
78406,532,Joe Pantoliano,Eddie Agopian,3
78406,18316,Ally Walker,Bonnie Martin,4
55731,4587,Halle Berry,Miss Sandra Beecher,0
55731,26485,Jim Belushi,Frank Machi,1
55731,1893,Casey Affleck,Daniel Webster,2
55731,13446,Eliza Dushku,Cindy Johnson,3
55731,17770,Kevin Tighe,Jack Fryman,4
32119,15319,Henry Czerny,Brother Peter Lavin,0
32119,198643,Johnny Morina,,1
32119,1195879,Brian Dooley,,2
32119,946161,Philip Dinn,,3
32119,1828572,Brian Dodd,Stephen Lunney,4
11066,776,Eddie Murphy,Marcus Graham,0
11066,59153,Robin Givens,Jacqueline 'Jackie / Jack' Broyer,1
11066,4587,Halle Berry,Angela Lewis,2
11066,58563,David Alan Grier,Gerard Jackson,3
11066,10661,Grace Jones,Strangé,4
11104,56830,Brigitte Lin,Woman in blonde wig,0
11104,1337,Tony Leung Chiu-Wai,Policeman 663,1
11104,12671,Faye Wong,Faye,2
11104,43661,Takeshi Kaneshiro,"He Zhiwu, Cop 223",3
11104,119875,Valerie Chow,Air Hostess,4
37975,2166,Sergio Castellitto,Joe Morelli,0
37975,258039,Tiziana Lodato,Beata,1
37975,592480,Franco Scaldati,Brigadiere Mastropaolo,2
37975,14151,Leopoldo Trieste,Professore Muto,3
37975,652000,Clelia Rondinella,Madre di Anna,4
2074,7399,Ben Stiller,Mel Coplin,0
2074,4687,Patricia Arquette,Nancy Coplin,1
2074,4939,Téa Leoni,Tina Kalb,2
2074,21277,Mary Tyler Moore,Pearl Coplin,3
2074,21278,Alan Alda,Richard Schlichting,4
27793,18259,Jason James Richter,Bastian Bux,0
27793,57236,Melody Kay,Nicole,1
27793,27111,Kevin McNulty,Barney Bux,2
27793,134061,Tracey Ellis,Jane Bux,3
27793,70851,Jack Black,Slip,4
44284,1311669,Amel Hedhili,Khedija,1
44284,1311670,Najia Ouerghi,Khalti Hadda,2
44284,1311671,Fatima Ben Saïdane,Mroubia,4
44284,1311672,Zahira Ben Ammar,Habiba,5
44284,1311673,Sabah Bouzouita,Schema,6
290157,1435458,Maggie Cogan,Herself,1
110972,2694,Josh Charles,Charlie Dunlap,1
110972,8256,Anne Heche,Amy,2
110972,1230,John Goodman,Alan Davenport,3
110972,77133,Christine Lahti,Ruby,4
110972,4003,Christine Ebersole,Mom Dunlap,5
32622,143151,Miranda Rhyne,,0
32622,196180,Charlotte Eve Blythe,,1
32622,3711,Anna Levine,Mae,2
32622,87707,John Ventimiglia,,3
32622,1590957,Io Tillett Wright,Sam,4
73067,2876,Matt Dillon,Terry Klout,0
73067,567972,Corban Walker,Frank Bois,1
73067,5168,Gabriel Byrne,Jack Kelly,2
73067,57298,Anne Parillaud,Bernadette,3
73067,140230,Niall Toibin,Handy Paige,4
11863,16560,David Caruso,David Corelli,0
11863,9625,Linda Fiorentino,Katrina Gavin,1
11863,9046,Chazz Palminteri,Matt Gavin,2
11863,2712,Michael Biehn,Bob Hargrove,3
11863,16554,Richard Crenna,Governor Edwards,4
55475,222473,Luisito Marti,Balbuena,0
55475,222477,Alfonso Zayas,Chef,1
55475,71839,Caridad Ravelo,Nancy,2
55475,222474,Raúl Carbonell hijo,Fellito,3
55475,1809293,Rafael Villalona,Pedro,4
124636,1650801,Lloyd Dunn,,1
124636,1292738,Chris Grigg,,2
124636,1292739,Mark Hosler,,3
124636,1292740,Don Joyce,,4
124636,1650802,Doug Kahn,,5
9101,7090,Kelsey Grammer,"Lt. Commander Thomas ""Tom"" Dodge",0
9101,34485,Lauren Holly,Lt. Emily Lake,1
9101,60949,Rob Schneider,"Executive Officer Lt. Martin T. ""Marty"" Pascal",2
9101,5048,Harry Dean Stanton,Lt. Howard,3
9101,6905,Bruce Dern,Rear Admiral Yancy Graham,4
123360,3830,Jean Seberg,Herself,0
123360,54782,Mary Beth Hurt,Jean Seberg,1
5757,45382,Dirk Shafer,Dirk,0
5757,45386,Mary Stein,Angela Lucassy,1
5757,45387,Claudette Sutherland,Tammy Shafer,2
5757,45388,Cal Bartlett,Ken Shafer,3
5757,45389,Vivian Paxton,Vivian,4
39428,93396,Jacob Tierney,David (Aged 15),0
39428,3272,Drake Bell,David (Aged 10),1
39428,4800,Gena Rowlands,Mae Morgan,2
39428,2958,Diana Scarwid,Sarah,3
39428,5724,Denis Leary,Frank,4
9302,4135,Robert Redford,Warren Justice,0
9302,1160,Michelle Pfeiffer,Tally Atwater,1
9302,8893,Stockard Channing,Marcia McGrath,2
9302,3266,Joe Mantegna,Bucky Terranova,3
9302,18794,Kate Nelligan,Joanna Kennelly,4
11000,2157,Robin Williams,Armand Goldman,0
11000,193,Gene Hackman,Sen. Kevin Keeley,1
11000,78729,Nathan Lane,Albert Goldman,2
11000,1902,Dianne Wiest,Louise Keeley,3
11000,31511,Grant Heslov,National Enquirer Photographer,4
249882,8349,Martin Sheen,Father Jozo Zovko,0
249882,13919,Michael York,Milan Vukovic,1
249882,14990,Morgan Fairchild,Sister Fabijana Zovko,2
249882,925,Paul Guilfoyle,Miodrag Dobrovic,3
249882,14102,George Coe,Father Ferdo Vlasic,4
16388,86308,Shari Albert,Susan,0
16388,21398,Maxine Bahns,Audrey,1
16388,86309,Catharine Bolz,Mrs McMullen,2
16388,86310,Connie Britton,Molly McMullen,3
16388,12833,Edward Burns,Barry/Finbar McMullen,4
9737,2888,Will Smith,Detective Mike Lowrey,0
9737,78029,Martin Lawrence,Detective Marcus Burnett,1
9737,4939,Téa Leoni,Julie Mott,2
9737,10698,Tchéky Karyo,Fouchet,3
9737,532,Joe Pantoliano,Captain C. Howard,4
30765,32747,Stephen Lang,Michael Tyler,0
30765,108210,Ryan Slater,Ryan Tyler,1
30765,108211,Yi Ding,Ling,2
30765,108212,Brian Wagner,Johnny,3
30765,108213,Isabella Hofmann,Beth,4
10474,6193,Leonardo DiCaprio,Jim Carroll,0
10474,11478,Lorraine Bracco,Jim's Mother,1
10474,65395,James Madio,Pedro,2
10474,13240,Mark Wahlberg,Mickey,3
10474,9257,Bruno Kirby,Swifty,4
22279,4566,Alan Rickman,P.L. O'Hara,0
22279,3291,Hugh Grant,Meredith Potter,1
22279,95789,Georgina Cates,Stella,2
22279,47754,Rita Tushingham,Lily,3
22279,2629,Alun Armstrong,Vernon,4
30157,17882,Isabelle Huppert,Isabelle,0
30157,42993,Martin Donovan,Thomas Ludens,1
30157,17257,Elina Löwensohn,Sofia Ludens,2
30157,109144,Damian Young,"Edward, Jaque's Accountant",3
30157,171574,Chuck Montgomery,"Jan, Jaque's Goon",4
568,31,Tom Hanks,Jim Lovell,0
568,2053,Bill Paxton,Fred Haise,1
568,4724,Kevin Bacon,Jack Swigert,2
568,33,Gary Sinise,Ken Mattingly,3
568,228,Ed Harris,Gene Kranz,4
11780,3896,Liam Neeson,Robert Roy MacGregor (Rob Roy),0
11780,4431,Jessica Lange,Mary MacGregor,1
11780,5049,John Hurt,John Graham (Marquis of Montrose),2
11780,3129,Tim Roth,Archibald Cunningham,3
11780,7036,Eric Stoltz,Alan MacDonald,4
34996,3127,Lili Taylor,Kathleen Conklin,0
34996,4690,Christopher Walken,Peina,1
34996,18750,Annabella Sciorra,Casanova,2
34996,36190,Edie Falco,Jean,3
34996,11486,Michael Imperioli,Missionary,4
414,5576,Val Kilmer,Bruce Wayne / Batman,0
414,2176,Tommy Lee Jones,Harvey Dent / Two-Face,1
414,206,Jim Carrey,Edward Nygma / The Riddler,1
414,2227,Nicole Kidman,Dr. Chase Meridian,1
414,5577,Chris O'Donnell,Dick Grayson / Robin,2
649,50,Catherine Deneuve,Séverine Serizy,0
649,3784,Michel Piccoli,Henri Husson,1
649,9762,Jean Sorel,Pierre Serizy,2
649,9763,Geneviève Page,Madame Anais,3
649,17577,Pierre Clémenti,Marcel,4
1873,4687,Patricia Arquette,Laura Bowman,0
1873,3910,Frances McDormand,Andy Bowman,1
1873,19668,U Aung Ko,U Aung Ko,2
1873,8978,Spalding Gray,Jeremy Watt,3
1873,19669,Tiara Jacquelina,"San San, Hotel Desk Clerk",4
5894,1037,Harvey Keitel,Auggie Wren,0
5894,46392,Lou Reed,Man with Strange Glasses,1
5894,521,Michael J. Fox,Pete Maloney,2
5894,46393,Roseanne Barr,Dot,3
5894,10437,Lily Tomlin,Waffle eater,4
1775,7180,John Candy,Sheriff Bud B. Boomer,0
1775,21278,Alan Alda,U.S. President,1
1775,24203,Rhea Perlman,Deputy Honey,2
1775,7166,Kevin Pollak,"Stuart Smiley, National Security Advisor",3
1775,9626,Rip Torn,General Dick Panzer,4
8839,6886,Christina Ricci,Kathleen 'Kat' Harvey,0
8839,8984,Bill Pullman,Dr. James Harvey,1
8839,14702,Cathy Moriarty,Carrigan Crittenden,2
8839,10713,Eric Idle,Paul 'Dibbs' Plutzker,3
8839,159788,Joe Nipote,Stretch (voice),4
20649,1037,Harvey Keitel,Det. Rocco Klein,0
20649,1241,John Turturro,Det. Larry Mazilli,1
20649,18792,Delroy Lindo,Rodney Little,2
20649,327,Mekhi Phifer,Ronald 'Strike' Dunham,3
20649,21353,Isaiah Washington,Victor Dunham,4
10329,350,Laura Linney,Dr. Karen Ross,0
10329,21043,Dylan Walsh,Dr. Peter Elliot,1
10329,8874,Ernie Hudson,Captain Munro Kelly,2
10329,13472,Tim Curry,Herkermer Homolka,3
10329,31511,Grant Heslov,Richard,4
8963,5292,Denzel Washington,Lt. Commander Ron Hunter,0
8963,193,Gene Hackman,Captain Frank Ramsey,1
8963,13525,Matt Craven,"Lt. Roy Zimmer, USS Alabama Communications Officer",2
8963,10477,George Dzundza,Chief of the Boat,3
8963,110,Viggo Mortensen,Lt. Peter 'WEAPS' Ince,4
26564,73033,Robert Crumb,Himself,0
26564,95663,Aline Kominsky,Herself,1
26564,1369235,Charles Crumb,Himself,2
26564,1369236,Maxon Crumb,Himself,3
26564,1369237,Martin Muller,Himself,5
8068,3131,Antonio Banderas,El Mariachi,0
8068,3136,Salma Hayek,Carolina,1
8068,22462,Joaquim de Almeida,Bucho,2
8068,11159,Cheech Marin,Short Bartender,3
8068,884,Steve Buscemi,Buscemi,4
8512,5292,Denzel Washington,Ezekiel 'Easy' Rawlins,0
8512,3197,Tom Sizemore,DeWitt Albright,1
8512,3130,Jennifer Beals,Daphne Monet,2
8512,1896,Don Cheadle,Mouse Alexander,3
8512,7868,Maury Chaykin,Matthew Terell,4
1572,62,Bruce Willis,John McClane,0
1572,16940,Jeremy Irons,Simon Peter Gruber,1
1572,2231,Samuel L. Jackson,Zeus Carver,2
1572,6804,Graham Greene,Joe Lambert,3
1572,13023,Colleen Camp,Connie Kowalski,4
13552,16850,Rose McGowan,Amy Blue,0
13552,1582,James Duval,Jordan White,1
13552,51670,Johnathon Schaech,Xavier Red,2
13552,157847,Cress Williams,Peanut,3
13552,61632,Dustin Nguyen,Quickiemart Clerk,4
259209,6368,Embeth Davidtz,Bella Ford,1
259209,22169,Tom Bell,Ben Wainwright,2
259209,9138,Gemma Jones,Mrs. Wainwright,3
259209,17648,James Purefoy,Jedd Wainwright,4
259209,21343,Ben Chaplin,Con Wainwright,5
6520,738,Sean Connery,King Arthur,0
6520,1205,Richard Gere,Lancelot,1
6520,15887,Julia Ormond,Guinevere,2
6520,29068,Ben Cross,Prince Malagant,3
6520,15498,Liam Cunningham,Agravaine,4
9073,18259,Jason James Richter,Jesse,0
9073,147,Michael Madsen,Glen Greenwood,1
9073,18261,Jayne Atkinson,Annie Greenwood,2
9073,18260,August Schellenberg,Randolph Johnson,3
9073,8184,Mary Kate Schellhardt,Nadine,4
10428,9012,Jonny Lee Miller,Dade Murphy / 'Crash Override' / 'Zero Cool',0
10428,11701,Angelina Jolie,Kate Libby / 'Acid Burn',1
10428,17772,Jesse Bradford,Joey Pardella,2
10428,26457,Matthew Lillard,Emmanuel Goldstein / 'Cereal Killer',3
10428,28863,Renoly Santiago,Ramon Sanchez / 'Phantom Phreak',4
17447,6106,Steven Weber,Jeffrey,0
17447,2387,Patrick Stewart,Sterling,1
17447,42722,Michael T. Weiss,Steve Howard,2
17447,10205,Sigourney Weaver,Debra Moorhouse,3
17447,11870,Christine Baranski,Ann Marwood Bartle,4
9886,6384,Keanu Reeves,Johnny Mnemonic,0
9886,2133,Dina Meyer,Jane,1
9886,3317,Takeshi Kitano,Takahashi,2
9886,21411,Ice-T,J-Bone,3
9886,16644,Dolph Lundgren,Street Preacher,4
9482,16483,Sylvester Stallone,Judge Joseph Dredd,0
9482,2882,Diane Lane,Judge Hershey,1
9482,23346,Armand Assante,Rico,2
9482,60949,Rob Schneider,Herman 'Fergee' Ferguson,3
9482,920,Jürgen Prochnow,Judge Griffin,4
19326,64998,Pauly Shore,Tommy Collins,0
19326,13445,Tia Carrere,Monica,1
19326,2283,Stanley Tucci,Frank,2
19326,1535,Brian Doyle-Murray,Harry,3
19326,3093,Abe Vigoda,Judge Powell,4
9344,57387,Leo Fitzpatrick,Telly,0
9344,5916,Rosario Dawson,Ruby,2
9344,2838,Chloë Sevigny,Jenny,3
9344,57389,Justin Pierce,Casper,4
9344,1187713,Sajan Bhagat,Paul,5
9071,884,Steve Buscemi,Nick Reve,0
9071,2229,Catherine Keener,Nicole Springer,1
9071,20212,Dermot Mulroney,Wolf,2
9071,6474,James Le Gros,Chad Palomino,3
9071,22970,Peter Dinklage,Tito,4
8973,2154,Scott Bakula,Harry D'Amour,0
8973,18916,Kevin J. O'Connor,Philip Swann,1
8973,10696,Famke Janssen,Dorothea Swann,2
8973,156136,Joel Swetow,Valentin,3
8973,1473,Daniel von Bargen,Nix,4
15730,13638,Thomas Gibson,David,0
15730,73296,Ruth Marshall,Candy,1
15730,78685,Cameron Bancroft,Bernie,2
15730,18658,Mia Kirshner,Benita,3
15730,78686,Joanne Vannicola,Jerri,4
47608,5577,Chris O'Donnell,Matt Leland,0
47608,69597,Drew Barrymore,Casey Roberts,1
47608,26457,Matthew Lillard,Eric,2
47608,175540,Richard Chaim,Duncan,3
47608,162949,Robert Nadir,Coach,4
2293,11662,Jason Lee,Brodie Bruce,0
2293,23646,Jeremy London,T.S. Quint,1
2293,19144,Shannen Doherty,Rene Mosier,2
2293,4174,Claire Forlani,Brandi Svenning,3
2293,880,Ben Affleck,Shannon Hamilton,4
9070,56895,Amy Jo Johnson,Kimberly Hart / Pink Ranger,0
9070,50098,Jason David Frank,Tommy Oliver / White Ranger,1
9070,56896,David Yost,Billy Cranston / Blue Ranger,2
9070,50096,Johnny Yong Bosch,Adam Park / Black Ranger,3
9070,56897,Steve Cardenas,Rocky DeSantos / Red Ranger,4
68274,20,Elizabeth Perkins,Rebecca Trager Lott,0
68274,12052,Gwyneth Paltrow,Lucy Trager,1
68274,3391,Kathleen Turner,Alberta Trager,2
68274,2395,Whoopi Goldberg,Sylvie Morrow,3
68274,32362,Jon Bon Jovi,,4
48787,545828,Marina Zudina,Billy Hughes,0
48787,102754,Fay Ripley,Karen Hughes,1
48787,88519,Evan Richards,Andy Clarke,2
48787,550752,Igor Volkov,Arkadi,3
48787,1281840,Sergei Karlenkov,Lyosha,4
34574,17257,Elina Löwensohn,Nadja,0
34574,8949,Peter Fonda,Dracula / Dr. Van Helsing,1
34574,5602,David Lynch,Morgue Receptionist,2
34574,2179,Suzy Amis,Cassandra,3
34574,15440,Jared Harris,Edgar,4
1642,18277,Sandra Bullock,Angela Bennett/Ruth Marx,0
1642,18325,Jeremy Northam,Jack Devlin,1
1642,18326,Dennis Miller,Dr. Alan Champion,2
1642,18327,Wendy Gazelle,Ruth Marx,3
1642,18328,Ken Howard,Michael Bergstrom,4
11472,3291,Hugh Grant,Samuel Faulkner,0
11472,1231,Julianne Moore,Rebecca Taylor,1
11472,74036,Tom Arnold,Marty Dwyer,2
11472,3234,Joan Cusack,Gail Dwyer,3
11472,4785,Jeff Goldblum,Sean Fletcher,4
36196,7489,Parker Posey,Mary,0
36196,23626,Liev Schreiber,Nigel,1
36196,176628,Anthony DeSando,Derrick,2
36196,8695,Guillermo Díaz,Leo,3
36196,56694,Donna Mitchell,Rene,4
11980,4690,Christopher Walken,Gabriel,0
11980,13550,Elias Koteas,Thomas Daggett,1
11980,12519,Virginia Madsen,Katherine Henley,2
11980,7036,Eric Stoltz,Simon,3
11980,6163,Adam Goldberg,Jerry,4
58372,12021,Mia Farrow,Rachel,0
58372,3417,Tony Goldwyn,Tom,1
58372,349,Scott Glenn,Lloyd,2
58372,18248,Mary-Louise Parker,Pooty,3
32646,1231,Julianne Moore,Carol White,0
32646,3982,Xander Berkeley,Greg White,1
32646,14329,Dean Norris,Mover,2
32646,54246,Peter Friedman,Peter Dunning,3
32646,54348,Kate McGregor-Stewart,Claire,4
10533,3416,Demi Moore,Hester Prynne,0
10533,64,Gary Oldman,Rev. Arthur Dimmesdale,1
10533,3087,Robert Duvall,Roger Chillingworth,2
10533,10360,Robert Prosky,Horace Stonehall,3
10533,3545,Edward Hardwicke,Gov. John Bellingham,4
56088,103902,Kurtis Blow,Himself,0
56088,16450,Sean Combs,Himself,1
56088,19767,Snoop Dogg,Himself,2
56088,2041,Dr. Dre,Himself,3
56088,153997,Warren G.,Himself,4
10802,19189,Elizabeth Berkley,Nomi Malone,0
10802,6677,Kyle MacLachlan,Zack Carey,1
10802,11150,Gina Gershon,Cristal Connors,2
10802,2683,Glenn Plummer,James Smith,3
10802,2055,Robert Davi,Al Torres,4
10149,1037,Harvey Keitel,Augustus 'Auggie' Wren,0
10149,227,William Hurt,Paul Benjamin,1
10149,4808,Giancarlo Esposito,Tommy,2
10149,10963,José Zúñiga,Jerry,3
10149,46395,Stephen Gevedon,Dennis,4
18402,1204,Julia Roberts,Grace King Bichon,0
18402,6065,Dennis Quaid,Eddie Bichon,1
18402,3087,Robert Duvall,Wyly King,2
18402,4800,Gena Rowlands,Georgia King,3
18402,26467,Kyra Sedgwick,Emma Rae King,4
9348,57395,Natasha Henstridge,Sil,0
9348,2282,Ben Kingsley,Xavier Fitch,1
9348,147,Michael Madsen,Preston Lennox,2
9348,658,Alfred Molina,Dr. Stephen Arden,3
9348,2178,Forest Whitaker,"Dan Smithson, Empath",4
139408,3087,Robert Duvall,Mr. Cox,0
139408,18992,Aidan Quinn,Don Day,1
139408,3713,Frances Fisher,Cora Day,2
139408,6197,Brian Dennehy,Big Dave McDermot,3
139408,78717,Lexi Randall,Beatric Day (eldest daughter),4
281,5469,Ralph Fiennes,Lenny Nero,0
281,9780,Angela Bassett,Lornette 'Mace' Mason,1
281,3197,Tom Sizemore,Max Peltier,2
281,3196,Juliette Lewis,Faith Justin,3
281,7132,Vincent D'Onofrio,Burton Steckler,4
5967,50,Catherine Deneuve,Geneviève Emery,0
5967,5476,Nino Castelnuovo,Guy,1
5967,28608,Anne Vernon,Madame Emery (Mutter),2
5967,46935,Mireille Perrey,Tante Élise,3
5967,46936,Marc Michel,Roland Cassard,4
79593,589,Daryl Hannah,Leann Netherwood,0
79593,30613,Keith Carradine,John Netherwood,1
79593,20005,Moira Kelly,Dana Clifton,2
79593,147119,Vincent Spano,Russell Clifton,3
79593,1236832,Julia Devin,Janie,4
47939,723,Patrick Swayze,Jack McCloud,0
47939,1161,Mary Elizabeth Mastrantonio,Jeanne Holman,1
47939,4787,Joseph Mazzello,Tom Holman,2
47939,24535,David Marshall Grant,Phil,3
47939,6067,Jay O. Sanders,Coach Schramka,4
36834,6193,Leonardo DiCaprio,Arthur Rimbaud,0
36834,11207,David Thewlis,Paul Verlaine,1
36834,40938,Romane Bohringer,Mathilde Maute,2
36834,19068,Dominique Blanc,Isabelle Rimbaud,3
36834,150916,Nita Klein,Rimbaud's Mother,4
9090,723,Patrick Swayze,Vida Boheme,0
9090,10814,Wesley Snipes,Noxeema Jackson,1
9090,5723,John Leguizamo,Chi-Chi Rodriguez,2
9090,8893,Stockard Channing,Carol Ann,3
9090,52474,Jason London,Bobby Ray,4
3512,23880,Steven Seagal,Casey Ryback,0
3512,10866,Eric Bogosian,Travis Dane,1
3512,5616,Everett McGill,Penn,2
3512,25541,Katherine Heigl,Sarah Ryback,3
3512,9779,Моррис Честнат,Bobby Zachs,4
52856,1533,Andie MacDowell,Selma Lidz,0
52856,1241,John Turturro,Sid Lidz,1
52856,50807,Michael Richards,Danny Lidz,2
52856,1238944,Nathan Watt,Steven Lidz,3
52856,7868,Maury Chaykin,Arthur Lidz,4
77350,3664,Sandra Bernhard,herself,0
77350,56696,Isaac Mizrahi,himself,1
77350,56367,Naomi Campbell,herself,2
77350,547866,John Galliano,himself,3
77350,533007,Kate Moss,herself,4
9560,6384,Keanu Reeves,Paul Sutton,0
9560,37946,Aitana Sánchez-Gijón,Victoria Aragón,1
9560,5401,Anthony Quinn,Don Pedro Aragón,2
9560,7353,Angélica Aragón,María José Aragón,3
9560,1194312,Evangelina Elizondo,Guadelupe Aragón,4
9804,1269,Kevin Costner,Mariner,0
9804,59350,Chaim Girafi,Drifter,1
9804,3432,Rick Aviles,Gatesman,2
9804,49832,R. D. Call,Enforcer,3
9804,59352,Zitto Kazann,Elder / Survivor,4
31611,8891,John Travolta,Louis Pinnock,0
31611,33162,Harry Belafonte,Thaddeus Thomas,1
31611,6473,Kelly Lynch,Marsha Pinnock,2
31611,13307,Margaret Avery,Megan Thomas,3
31611,19453,Tom Bower,Stanley,4
65796,1229,Jeff Bridges,James Butler 'Wild Bill' Hickok,0
65796,6913,Ellen Barkin,Calamity Jane,1
65796,5049,John Hurt,Charley Prince,2
65796,2882,Diane Lane,Susannah Moore,3
65796,30613,Keith Carradine,Buffalo Bill Cody,4
49805,3926,Albert Finney,Andrew Crocker-Harris,0
49805,21245,Greta Scacchi,Laura Crocker-Harris,1
49805,8654,Matthew Modine,Frank Hunter,2
49805,6104,Julian Sands,Tom Gilbert,3
49805,5658,Michael Gambon,Dr. Frobisher,4
26258,11511,Daniel Stern,Max Grabelski,0
26258,4253,Jon Polito,Agent Palmer,1
26258,1274,Brad Sullivan,Jack Erickson,2
26258,43366,Ann Dowd,Mrs. Patterson,3
26258,16293,Anthony Heald,Reinhart Bragdon,4
50797,82796,Nikita Mikhalkov,Col. Sergei Petrovich Kotov,0
50797,82795,Oleg Menshikov,Dimitri (Mitya),1
50797,14593,Ingeborga Dapkunaite,Marusia,2
50797,99311,Vyacheslav Tikhonov,Vsevolod,3
50797,500625,Nadezhda Mikhalkova,Nadya Kotova,4
19155,1641,Katrin Cartlidge,Anne,0
19155,1118,Rade Serbedzija,Aleksander,1
19155,136170,Grégoire Colin,Kiril,2
19155,113758,Labina Mitevska,Zamira,3
19155,17787,Phyllida Law,Anne's Mother,4
76,569,Ethan Hawke,Jesse,0
76,1146,Julie Delpy,Céline,1
76,571,Andrea Eckert,Wife on Train,2
76,572,Hanno Pöschl,Husband on Train,3
76,573,Karl Bruckschwaiger,Guy on Bridge,4
11017,19292,Adam Sandler,Billy Madison,0
11017,7333,Darren McGavin,Brian Madison,1
11017,20751,Bridgette Wilson,Veronica Vaughn,2
11017,11367,Bradley Whitford,Eric Gordon,3
11017,33489,Josh Mostel,Principal Max Anderson,4
37141,5588,Alicia Silverstone,Jennifer,0
37141,23646,Jeremy London,Jack,1
37141,22131,J.T. Walsh,Harry Tucker,2
37141,18070,Nicky Katt,Mark,3
37141,23975,Lee Garlington,Dolly Tucker,4
9382,2395,Whoopi Goldberg,Jane Deluca,0
9382,18248,Mary-Louise Parker,Robin,1
9382,69597,Drew Barrymore,Holly Pulchik-Lincoln,2
9382,10297,Matthew McConaughey,Abe Lincoln,3
9382,1736,James Remar,Alex,4
6715,51214,Brad Renfro,Erik,0
6715,4787,Joseph Mazzello,Dexter,1
6715,18750,Annabella Sciorra,Linda,2
6715,18070,Nicky Katt,Pony,3
6715,2958,Diana Scarwid,Gail,4
18256,27993,Jeffrey Combs,John Reilly,0
18256,27995,Barbara Crampton,Susan Reilly,1
18256,80291,Jonathan Fuller,Giorgio,2
18256,105645,Jessica Dollarhide,Rebecca Reilly,3
18256,27279,Massimo Sarchielli,Giannetti,4
22625,5577,Chris O'Donnell,Jack Foley,0
